timestamp,inc,id,session,temp_C,humid_%,iaq,iaq_acc
2018-07-01 06:48:50,6877,4,1379,20.61,56.74,32.52,1
2018-07-01 06:48:56,6878,2,1381,19.69,60.02,25.78,1
2018-07-01 06:49:02,6879,6,1366,19.83,59.82,27.55,1
2018-07-01 06:49:11,6880,3,1379,20.49,57.96,29.15,1
2018-07-01 06:49:14,6881,1,1376,19.77,60.61,29.87,1
2018-07-01 06:49:23,6882,4,1380,20.6,56.34,30.97,1
2018-07-01 06:49:26,6883,2,1382,19.69,60.1,30.68,1
2018-07-01 06:49:32,6884,6,1367,19.82,59.92,30.45,1
2018-07-01 06:49:41,6885,3,1380,20.49,58.04,29.7,1
2018-07-01 06:49:47,6886,1,1377,19.76,60.64,31.84,1
2018-07-01 06:49:53,6887,4,1381,20.6,56.44,31.45,1
2018-07-01 06:49:56,6888,2,1383,19.69,60.15,29.88,1
2018-07-01 06:50:02,6889,6,1368,19.82,60.17,31.49,1
2018-07-01 06:50:11,6890,3,1381,20.48,58.11,30.21,1
2018-07-01 06:50:17,6891,1,1378,19.76,60.68,31.76,1
2018-07-01 06:50:23,6892,4,1382,20.59,56.3,29.13,1
2018-07-01 06:50:26,6893,2,1384,19.7,59.81,29.68,1
2018-07-01 06:50:32,6894,6,1369,19.82,60.06,33.73,1
2018-07-01 06:50:41,6895,3,1382,20.48,58.11,28.56,1
2018-07-01 06:50:50,6896,1,1379,19.78,60.77,29.15,1
2018-07-01 06:50:53,6897,4,1383,20.59,56.75,31.07,1
2018-07-01 06:50:59,6898,2,1385,19.69,60.53,32.53,1
2018-07-01 06:51:02,6899,6,1370,19.82,60.15,29.63,1
2018-07-01 06:51:11,6900,3,1383,20.47,58.34,31.45,1
2018-07-01 06:51:20,6901,1,1380,26.33,96.93,32.97,1
2018-07-01 06:51:23,6902,4,1384,20.58,56.59,35.8,1
2018-07-01 06:51:29,6903,2,1386,19.68,60.5,32.14,1
2018-07-01 06:51:32,6904,6,1371,19.82,60.31,28.97,1
2018-07-01 06:51:41,6905,3,1384,20.46,58.39,30.51,1
2018-07-01 06:51:50,6906,1,1381,19.74,60.82,28.84,1
2018-07-01 06:51:53,6907,4,1385,20.57,56.64,33.26,1
2018-07-01 06:52:02,6908,2,1387,19.69,60.1,30.72,1
2018-07-01 06:52:02,6909,6,1372,19.8,60.23,32.03,1
2018-07-01 06:52:11,6910,3,1385,20.46,58.12,26.97,1
2018-07-01 06:52:23,6911,4,1386,20.56,56.8,31.8,1
2018-07-01 06:52:23,6912,1,1382,19.77,60.87,29.81,1
2018-07-01 06:52:32,6913,2,1388,19.69,60.29,33.29,1
2018-07-01 06:52:33,6914,6,1373,19.8,60.05,29.71,1
2018-07-01 06:52:41,6915,3,1386,20.45,58.22,27.14,1
2018-07-01 06:52:56,6916,4,1387,20.56,56.64,32.74,1
2018-07-01 06:52:56,6917,1,1383,19.76,60.91,31.79,1
2018-07-01 06:53:05,6918,2,1389,19.69,60.32,35.84,1
2018-07-01 06:53:06,6919,6,1374,19.8,60.1,31.25,1
2018-07-01 06:53:14,6920,3,1387,20.45,58.19,28.94,1
2018-07-01 06:53:26,6921,4,1388,20.57,56.55,32.42,1
2018-07-01 06:53:26,6922,1,1384,19.76,60.78,30.63,1
2018-07-01 06:53:35,6923,2,1390,19.69,60.16,32.82,1
2018-07-01 06:53:36,6924,6,1375,19.81,59.92,26.94,1
2018-07-01 06:53:44,6925,3,1388,20.44,58.26,29.02,1
2018-07-01 06:53:56,6926,4,1389,20.57,56.61,33.82,1
2018-07-01 06:53:56,6927,1,1385,19.75,60.73,31.04,1
2018-07-01 06:54:05,6928,6,1376,19.81,59.84,31.12,1
2018-07-01 06:54:08,6929,2,1391,19.71,60.39,33.9,1
2018-07-01 06:54:14,6930,3,1389,20.45,58.44,30.01,1
2018-07-01 06:54:26,6931,4,1390,20.55,56.95,35.92,1
2018-07-01 06:54:26,6932,1,1386,19.76,61.0,30.3,1
2018-07-01 06:54:35,6933,6,1377,19.8,60.11,33.33,1
2018-07-01 06:54:38,6934,2,1392,19.7,60.42,35.35,1
2018-07-01 06:54:47,6935,3,1390,20.44,58.5,30.22,1
2018-07-01 06:54:56,6936,4,1391,20.57,56.78,33.94,1
2018-07-01 06:54:56,6937,1,1387,19.76,60.8,30.68,1
2018-07-01 06:55:05,6938,6,1378,19.8,60.05,31.14,1
2018-07-01 06:55:11,6939,2,1393,19.69,59.87,27.15,1
2018-07-01 06:55:17,6940,3,1391,20.45,58.09,26.78,1
2018-07-01 06:55:26,6941,4,1392,20.56,56.64,29.96,1
2018-07-01 06:55:29,6942,1,1388,19.76,60.8,30.04,1
2018-07-01 06:55:35,6943,6,1379,19.81,60.23,34.1,1
2018-07-01 06:55:41,6944,2,1394,19.69,59.81,26.32,1
2018-07-01 06:55:47,6945,3,1392,20.44,58.15,26.64,1
2018-07-01 06:55:56,6946,4,1393,20.56,56.33,31.29,1
2018-07-01 06:55:59,6947,1,1389,19.78,60.49,27.57,1
2018-07-01 06:56:08,6948,6,1380,19.8,60.27,35.34,1
2018-07-01 06:56:14,6949,2,1395,19.7,59.79,30.95,1
2018-07-01 06:56:17,6950,3,1393,20.44,58.09,27.3,1
2018-07-01 06:56:26,6951,4,1394,19.97,66.89,33.52,1
2018-07-01 06:56:29,6952,1,1390,19.77,60.57,29.76,1
2018-07-01 06:56:38,6953,6,1381,19.8,60.16,32.54,1
2018-07-01 06:56:44,6954,2,1396,19.69,59.91,29.53,1
2018-07-01 06:56:47,6955,3,1394,20.43,58.12,28.69,1
2018-07-01 06:56:56,6956,4,1395,20.55,56.51,32.02,1
2018-07-01 06:56:59,6957,1,1391,19.77,60.54,31.98,1
2018-07-01 06:57:08,6958,6,1382,19.8,60.02,32.04,1
2018-07-01 06:57:17,6959,3,1395,20.43,57.92,26.41,1
2018-07-01 06:57:17,6960,2,1397,19.7,59.52,30.23,1
2018-07-01 06:57:29,6961,4,1396,20.55,56.22,30.32,1
2018-07-01 06:57:29,6962,1,1392,19.78,60.36,29.66,1
2018-07-01 06:57:38,6963,6,1383,19.79,60.17,26.76,1
2018-07-01 06:57:47,6964,3,1396,20.43,57.85,27.23,1
2018-07-01 06:57:47,6965,2,1398,19.71,59.89,29.31,1
2018-07-01 06:57:59,6966,4,1397,20.55,56.53,35.43,1
2018-07-01 06:57:59,6967,1,1393,19.77,60.51,30.09,1
2018-07-01 06:58:08,6968,6,1384,19.8,60.15,31.18,1
2018-07-01 06:58:20,6969,3,1397,20.43,58.18,29.96,1
2018-07-01 06:58:20,6970,2,1399,19.72,60.02,30.86,1
2018-07-01 06:58:29,6971,1,1394,19.76,60.42,29.29,1
2018-07-01 06:58:32,6972,4,1398,20.56,56.43,33.01,1
2018-07-01 06:58:38,6973,6,1385,19.8,60.13,30.24,1
2018-07-01 06:58:50,6974,2,1400,19.73,59.44,26.45,1
2018-07-01 06:58:53,6975,3,1398,20.42,57.94,29.01,1
2018-07-01 06:59:02,6976,4,1399,20.56,56.13,30.96,1
2018-07-01 06:59:02,6977,1,1395,19.76,60.21,31.16,1
2018-07-01 06:59:08,6978,6,1386,19.8,59.84,30.65,1
2018-07-01 06:59:23,6979,3,1399,20.42,57.9,27.58,1
2018-07-01 06:59:23,6980,2,1401,19.73,59.56,31.72,1
2018-07-01 06:59:32,6981,1,1396,19.77,60.35,32.75,1
2018-07-01 06:59:35,6982,4,1400,20.54,56.17,32.57,1
2018-07-01 06:59:38,6983,6,1387,19.81,59.75,27.81,1
2018-07-01 06:59:53,6984,2,1402,19.72,59.66,29.44,1
2018-07-01 06:59:56,6985,3,1400,20.42,58.06,28.19,1
2018-07-01 07:00:05,6986,4,1401,20.54,56.34,30.8,1
2018-07-01 07:00:05,6987,1,1397,19.77,60.4,30.04,1
2018-07-01 07:00:11,6988,6,1388,19.81,60.04,30.59,1
2018-07-01 07:00:26,6989,3,1401,20.41,57.88,28.24,1
2018-07-01 07:00:26,6990,2,1403,19.72,59.29,27.48,1
2018-07-01 07:00:35,6991,1,1398,19.76,60.23,29.82,1
2018-07-01 07:00:38,6992,4,1402,20.54,56.27,31.35,1
2018-07-01 07:00:41,6993,6,1389,19.79,60.09,31.59,1
2018-07-01 07:00:56,6994,2,1404,19.72,59.45,28.03,1
2018-07-01 07:00:59,6995,3,1402,20.41,57.73,26.78,1
2018-07-01 07:01:05,6996,1,1399,19.77,60.28,31.48,1
2018-07-01 07:01:08,6997,4,1403,20.54,56.27,35.3,1
2018-07-01 07:01:14,6998,6,1390,19.79,60.07,30.44,1
2018-07-01 07:01:29,6999,3,1403,20.4,57.94,27.71,1
2018-07-01 07:01:29,7000,2,1405,19.71,59.86,30.38,1
2018-07-01 07:01:35,7001,1,1400,19.75,60.48,30.45,1
2018-07-01 07:01:38,7002,4,1404,20.54,56.29,32.03,1
2018-07-01 07:01:44,7003,6,1391,19.79,59.96,32.31,1
2018-07-01 07:01:59,7004,2,1406,19.69,60.13,32.43,1
2018-07-01 07:02:02,7005,3,1404,20.4,57.92,27.38,1
2018-07-01 07:02:05,7006,1,1401,19.77,60.6,32.07,1
2018-07-01 07:02:08,7007,4,1405,20.53,56.49,32.44,1
2018-07-01 07:02:14,7008,6,1392,19.79,59.99,32.13,1
2018-07-01 07:02:32,7009,3,1405,20.41,58.23,30.98,1
2018-07-01 07:02:32,7010,2,1407,19.69,60.17,30.9,1
2018-07-01 07:02:35,7011,1,1402,19.77,60.87,37.51,1
2018-07-01 07:02:38,7012,4,1406,20.54,56.83,38.63,1
2018-07-01 07:02:44,7013,6,1393,19.79,60.36,34.98,1
2018-07-01 07:03:02,7014,2,1408,19.68,59.9,28.7,1
2018-07-01 07:03:05,7015,1,1403,19.75,60.85,34.88,1
2018-07-01 07:03:05,7016,3,1406,20.4,58.28,28.56,1
2018-07-01 07:03:08,7017,4,1407,20.53,56.75,35.11,1
2018-07-01 07:03:14,7018,6,1394,19.78,60.14,31.83,1
2018-07-01 07:03:35,7019,1,1404,19.74,60.89,30.84,1
2018-07-01 07:03:35,7020,3,1407,20.41,58.56,31.96,1
2018-07-01 07:03:35,7021,2,1409,19.68,59.96,30.19,1
2018-07-01 07:03:38,7022,4,1408,20.53,56.98,35.26,1
2018-07-01 07:03:47,7023,6,1395,19.78,60.21,29.27,1
2018-07-01 07:04:05,7024,1,1405,19.75,61.11,34.45,1
2018-07-01 07:04:05,7025,3,1408,20.41,58.62,30.36,1
2018-07-01 07:04:05,7026,2,1410,19.68,60.07,28.82,1
2018-07-01 07:04:08,7027,4,1409,20.54,57.11,37.06,1
2018-07-01 07:04:20,7028,6,1396,19.78,60.07,29.68,1
2018-07-01 07:04:35,7029,1,1406,19.75,60.99,32.64,1
2018-07-01 07:04:35,7030,3,1409,20.41,58.52,30.35,1
2018-07-01 07:04:38,7031,4,1410,20.53,56.87,36.47,1
2018-07-01 07:04:38,7032,2,1411,19.68,60.36,31.83,1
2018-07-01 07:04:50,7033,6,1397,19.78,60.1,30.81,1
2018-07-01 07:05:05,7034,1,1407,19.76,61.07,32.09,1
2018-07-01 07:05:05,7035,3,1410,20.4,58.5,30.42,1
2018-07-01 07:05:08,7036,4,1411,20.54,56.91,35.09,1
2018-07-01 07:05:08,7037,2,1412,19.69,60.23,36.63,1
2018-07-01 07:05:20,7038,6,1398,19.78,60.09,30.29,1
2018-07-01 07:05:38,7039,4,1412,20.55,56.48,32.12,1
2018-07-01 07:05:38,7040,1,1408,19.77,60.76,33.14,1
2018-07-01 07:05:38,7041,3,1411,20.4,58.17,27.69,1
2018-07-01 07:05:41,7042,2,1413,19.68,60.28,32.22,1
2018-07-01 07:05:50,7043,6,1399,19.78,59.85,30.3,1
2018-07-01 07:06:08,7044,4,1413,20.54,56.79,33.89,1
2018-07-01 07:06:08,7045,3,1412,20.41,58.45,30.82,1
2018-07-01 07:06:11,7046,1,1409,19.76,60.85,32.34,1
2018-07-01 07:06:11,7047,2,1414,19.69,60.11,28.44,1
2018-07-01 07:06:20,7048,6,1400,19.79,59.78,31.24,1
2018-07-01 07:06:38,7049,4,1414,20.54,56.32,30.93,1
2018-07-01 07:06:38,7050,3,1413,20.41,57.99,28.47,1
2018-07-01 07:06:41,7051,1,1410,19.76,60.51,29.58,1
2018-07-01 07:06:42,7052,2,1415,19.69,59.96,28.74,1
2018-07-01 07:06:50,7053,6,1401,19.8,60.14,33.07,1
2018-07-01 07:07:08,7054,4,1415,20.56,56.74,33.96,1
2018-07-01 07:07:08,7055,3,1414,20.41,58.42,29.79,1
2018-07-01 07:07:11,7056,1,1411,19.76,60.76,30.51,1
2018-07-01 07:07:11,7057,2,1416,19.7,60.08,31.57,1
2018-07-01 07:07:21,7058,6,1402,19.78,60.21,32.07,1
2018-07-01 07:07:38,7059,4,1416,20.54,56.88,37.14,1
2018-07-01 07:07:38,7060,3,1415,20.41,58.5,31.75,1
2018-07-01 07:07:41,7061,1,1412,19.77,60.83,33.54,1
2018-07-01 07:07:41,7062,2,1417,19.69,60.0,32.66,1
2018-07-01 07:07:50,7063,6,1403,19.79,60.04,33.55,1
2018-07-01 07:08:11,7064,4,1417,20.54,56.43,33.95,1
2018-07-01 07:08:11,7065,1,1413,19.75,60.38,28.58,1
2018-07-01 07:08:11,7066,3,1416,20.41,58.1,27.8,1
2018-07-01 07:08:14,7067,2,1418,19.69,59.54,26.22,1
2018-07-01 07:08:20,7068,6,1404,19.79,59.88,28.67,1
2018-07-01 07:08:41,7069,4,1418,20.54,56.41,31.0,1
2018-07-01 07:08:41,7070,1,1414,19.74,60.43,28.38,1
2018-07-01 07:08:41,7071,3,1417,20.41,58.01,27.74,1
2018-07-01 07:08:44,7072,2,1419,19.7,59.95,32.59,1
2018-07-01 07:08:50,7073,6,1405,19.78,59.85,29.91,1
2018-07-01 07:09:11,7074,1,1415,19.73,60.67,30.23,1
2018-07-01 07:09:12,7075,3,1418,20.4,58.39,30.29,1
2018-07-01 07:09:14,7076,4,1419,20.54,56.82,35.72,1
2018-07-01 07:09:17,7077,2,1420,19.69,59.7,33.4,1
2018-07-01 07:09:20,7078,6,1406,19.77,59.77,27.74,1
2018-07-01 07:09:41,7079,1,1416,19.74,60.81,33.78,1
2018-07-01 07:09:41,7080,3,1419,20.41,58.25,28.97,1
2018-07-01 07:09:44,7081,4,1420,20.55,56.68,34.69,1
2018-07-01 07:09:47,7082,2,1421,19.7,59.93,33.08,1
2018-07-01 07:09:50,7083,6,1407,19.78,59.77,28.77,1
2018-07-01 07:10:11,7084,3,1420,20.41,58.46,30.32,1
2018-07-01 07:10:14,7085,4,1421,20.55,56.91,34.35,1
2018-07-01 07:10:14,7086,1,1417,19.75,60.99,36.29,1
2018-07-01 07:10:17,7087,2,1422,19.7,59.94,36.71,1
2018-07-01 07:10:20,7088,6,1408,19.79,59.53,31.1,1
2018-07-01 07:10:41,7089,3,1421,20.41,58.14,29.98,1
2018-07-01 07:10:44,7090,4,1422,20.54,56.61,35.69,1
2018-07-01 07:10:44,7091,1,1418,19.76,60.69,31.86,1
2018-07-01 07:10:47,7092,2,1423,19.7,59.84,32.61,1
2018-07-01 07:10:53,7093,6,1409,19.77,59.64,30.74,1
2018-07-01 07:11:11,7094,3,1422,20.41,58.23,28.72,1
2018-07-01 07:11:14,7095,4,1423,20.54,56.55,34.76,1
2018-07-01 07:11:17,7096,1,1419,19.76,60.74,35.48,1
2018-07-01 07:11:17,7097,2,1424,19.7,59.74,31.67,1
2018-07-01 07:11:23,7098,6,1410,19.78,59.5,29.64,1
2018-07-01 07:11:41,7099,3,1423,20.41,58.16,28.23,1
2018-07-01 07:11:44,7100,4,1424,20.54,56.61,33.26,1
2018-07-01 07:11:47,7101,1,1420,19.77,60.64,30.86,1
2018-07-01 07:11:47,7102,2,1425,19.7,59.72,33.66,1
2018-07-01 07:11:56,7103,6,1411,19.78,59.77,36.79,1
2018-07-01 07:12:11,7104,3,1424,20.41,58.02,29.55,1
2018-07-01 07:12:14,7105,4,1425,20.54,56.35,34.38,1
2018-07-01 07:12:20,7106,1,1421,19.77,60.24,28.33,1
2018-07-01 07:12:20,7107,2,1426,19.7,59.24,25.25,1
2018-07-01 07:12:27,7108,6,1412,19.79,59.88,32.26,1
2018-07-01 07:12:44,7109,4,1426,20.55,56.56,34.74,1
2018-07-01 07:12:44,7110,3,1425,20.41,58.13,31.28,1
2018-07-01 07:12:50,7111,1,1422,19.78,60.51,30.1,1
2018-07-01 07:12:53,7112,2,1427,19.7,59.68,32.36,1
2018-07-01 07:12:59,7113,6,1413,19.79,60.21,31.48,1
2018-07-01 07:13:14,7114,4,1427,20.54,56.48,33.56,1
2018-07-01 07:13:17,7115,3,1426,20.41,58.2,30.46,1
2018-07-01 07:13:23,7116,1,1423,19.76,60.62,33.6,1
2018-07-01 07:13:23,7117,2,1428,19.69,59.91,31.44,1
2018-07-01 07:13:30,7118,6,1414,19.79,60.21,36.0,1
2018-07-01 07:13:44,7119,4,1428,20.55,56.37,34.88,1
2018-07-01 07:13:50,7120,3,1427,20.41,58.11,31.46,1
2018-07-01 07:13:53,7121,1,1424,19.76,60.62,34.62,1
2018-07-01 07:13:53,7122,2,1429,19.69,60.35,37.78,1
2018-07-01 07:14:02,7123,6,1415,19.8,59.89,30.13,1
2018-07-01 07:14:14,7124,4,1429,20.55,56.74,34.68,1
2018-07-01 07:14:20,7125,3,1428,20.41,58.2,32.3,1
2018-07-01 07:14:23,7126,2,1430,19.69,59.83,31.61,1
2018-07-01 07:14:26,7127,1,1425,19.76,60.42,31.94,1
2018-07-01 07:14:33,7128,6,1416,19.79,60.15,31.12,1
2018-07-01 07:14:44,7129,4,1430,20.55,56.25,35.03,1
2018-07-01 07:14:50,7130,3,1429,20.41,57.91,30.37,1
2018-07-01 07:14:53,7131,2,1431,19.7,59.82,31.18,1
2018-07-01 07:14:56,7132,1,1426,19.75,60.24,28.21,1
2018-07-01 07:15:06,7133,6,1417,19.79,59.94,32.43,1
2018-07-01 07:15:14,7134,4,1431,20.55,55.96,32.58,1
2018-07-01 07:15:20,7135,3,1430,20.41,57.62,28.82,1
2018-07-01 07:15:23,7136,2,1432,19.71,59.49,29.84,1
2018-07-01 07:15:26,7137,1,1427,19.75,59.89,25.17,1
2018-07-01 07:15:35,7138,6,1418,19.77,59.98,31.97,1
2018-07-01 07:15:44,7139,4,1432,20.55,56.48,33.67,1
2018-07-01 07:15:50,7140,3,1431,20.41,58.03,31.39,1
2018-07-01 07:15:53,7141,2,1433,19.71,59.73,30.49,1
2018-07-01 07:15:59,7142,1,1428,19.74,60.54,33.72,1
2018-07-01 07:16:05,7143,6,1419,19.79,59.9,34.93,1
2018-07-01 07:16:14,7144,4,1433,20.56,56.54,39.58,1
2018-07-01 07:16:23,7145,3,1432,20.41,58.3,32.87,1
2018-07-01 07:16:26,7146,2,1434,19.71,60.01,32.62,1
2018-07-01 07:16:32,7147,1,1429,19.76,60.71,36.94,1
2018-07-01 07:16:35,7148,6,1420,19.78,59.88,29.4,1
2018-07-01 07:16:44,7149,4,1434,20.55,56.93,39.11,1
2018-07-01 07:16:53,7150,3,1433,20.41,58.55,33.42,1
2018-07-01 07:16:56,7151,2,1435,31.84,68.63,33.9,1
2018-07-01 07:17:02,7152,1,1430,19.76,60.59,33.09,1
2018-07-01 07:17:05,7153,6,1421,19.79,59.92,34.57,1
2018-07-01 07:17:14,7154,4,1435,20.54,56.53,36.49,1
2018-07-01 07:17:23,7155,3,1434,20.41,58.38,33.21,1
2018-07-01 07:17:29,7156,2,1436,19.71,59.95,33.69,1
2018-07-01 07:17:32,7157,1,1431,19.75,60.87,36.34,1
2018-07-01 07:17:35,7158,6,1422,19.8,59.91,31.72,1
2018-07-01 07:17:44,7159,4,1436,20.55,56.55,37.61,1
2018-07-01 07:17:53,7160,3,1435,20.41,58.08,28.14,1
2018-07-01 07:17:59,7161,2,1437,19.72,59.48,30.65,1
2018-07-01 07:18:02,7162,1,1432,19.75,60.66,35.53,1
2018-07-01 07:18:05,7163,6,1423,19.8,59.96,36.39,1
2018-07-01 07:18:14,7164,4,1437,20.55,56.41,35.55,1
2018-07-01 07:18:23,7165,3,1436,20.4,58.09,30.4,1
2018-07-01 07:18:32,7166,1,1433,19.78,60.6,32.38,1
2018-07-01 07:18:32,7167,2,1438,19.72,59.69,34.33,1
2018-07-01 07:18:35,7168,6,1424,19.79,59.94,33.5,1
2018-07-01 07:18:44,7169,4,1438,20.54,56.65,37.38,1
2018-07-01 07:18:53,7170,3,1437,20.4,58.29,29.17,1
2018-07-01 07:19:02,7171,1,1434,19.76,60.66,34.45,1
2018-07-01 07:19:02,7172,2,1439,19.71,59.71,30.61,1
2018-07-01 07:19:05,7173,6,1425,19.79,59.94,31.18,1
2018-07-01 07:19:14,7174,4,1439,20.55,56.5,35.95,1
2018-07-01 07:19:26,7175,3,1438,20.41,57.99,29.13,1
2018-07-01 07:19:32,7176,1,1435,19.76,60.34,28.51,1
2018-07-01 07:19:35,7177,2,1440,19.71,60.21,36.32,1
2018-07-01 07:19:36,7178,6,1426,19.79,59.96,29.79,1
2018-07-01 07:19:44,7179,4,1440,20.55,56.4,33.14,1
2018-07-01 07:19:56,7180,3,1439,20.4,58.55,30.91,1
2018-07-01 07:20:02,7181,1,1436,19.76,61.0,34.81,1
2018-07-01 07:20:05,7182,2,1441,19.7,60.4,38.92,1
2018-07-01 07:20:05,7183,6,1427,19.79,59.89,29.11,1
2018-07-01 07:20:14,7184,4,1441,20.56,56.87,37.6,1
2018-07-01 07:20:26,7185,3,1440,20.4,58.41,32.92,1
2018-07-01 07:20:32,7186,1,1437,19.76,60.98,33.38,1
2018-07-01 07:20:36,7187,6,1428,19.79,59.85,31.07,1
2018-07-01 07:20:38,7188,2,1442,19.71,59.69,30.1,1
2018-07-01 07:20:44,7189,4,1442,20.56,56.5,34.84,1
2018-07-01 07:20:56,7190,3,1441,20.41,58.16,32.19,1
2018-07-01 07:21:02,7191,1,1438,19.75,60.73,35.55,1
2018-07-01 07:21:06,7192,6,1429,19.79,59.97,29.78,1
2018-07-01 07:21:08,7193,2,1443,19.7,59.58,31.72,1
2018-07-01 07:21:14,7194,4,1443,20.57,56.3,37.3,1
2018-07-01 07:21:26,7195,3,1442,20.41,58.09,29.89,1
2018-07-01 07:21:32,7196,1,1439,19.74,60.72,34.55,1
2018-07-01 07:21:36,7197,6,1430,19.79,60.05,33.75,1
2018-07-01 07:21:41,7198,2,1444,19.71,60.2,34.59,1
2018-07-01 07:21:44,7199,4,1444,20.57,56.98,36.53,1
2018-07-01 07:21:56,7200,3,1443,20.41,58.45,34.21,1
2018-07-01 07:22:02,7201,1,1440,19.75,60.87,35.29,1
2018-07-01 07:22:06,7202,6,1431,19.78,59.91,31.98,1
2018-07-01 07:22:11,7203,2,1445,19.71,59.88,34.69,1
2018-07-01 07:22:14,7204,4,1445,20.57,56.4,34.29,1
2018-07-01 07:22:26,7205,3,1444,20.42,58.13,29.62,1
2018-07-01 07:22:32,7206,1,1441,19.74,60.53,31.68,1
2018-07-01 07:22:39,7207,6,1432,19.79,59.72,33.38,1
2018-07-01 07:22:44,7208,4,1446,20.58,56.33,36.78,1
2018-07-01 07:22:44,7209,2,1446,19.71,59.61,27.66,1
2018-07-01 07:22:56,7210,3,1445,20.42,57.95,30.61,1
2018-07-01 07:23:02,7211,1,1442,19.73,60.43,29.48,1
2018-07-01 07:23:09,7212,6,1433,19.78,59.75,31.52,1
2018-07-01 07:23:14,7213,2,1447,19.71,59.8,32.87,1
2018-07-01 07:23:17,7214,4,1447,20.58,56.31,35.51,1
2018-07-01 07:23:26,7215,3,1446,20.41,58.03,31.56,1
2018-07-01 07:23:32,7216,1,1443,19.73,60.35,29.1,1
2018-07-01 07:23:42,7217,6,1434,19.78,59.72,29.72,1
2018-07-01 07:23:44,7218,2,1448,19.71,59.81,33.29,1
2018-07-01 07:23:47,7219,4,1448,20.58,56.23,32.54,1
2018-07-01 07:23:56,7220,3,1447,20.41,58.05,30.52,1
2018-07-01 07:24:02,7221,1,1444,19.74,60.5,34.8,1
2018-07-01 07:24:12,7222,6,1435,19.78,59.57,28.59,1
2018-07-01 07:24:14,7223,2,1449,19.71,59.97,37.01,1
2018-07-01 07:24:17,7224,4,1449,20.59,56.66,38.54,1
2018-07-01 07:24:26,7225,3,1448,20.42,58.13,31.11,1
2018-07-01 07:24:32,7226,1,1445,19.73,60.68,32.89,1
2018-07-01 07:24:44,7227,2,1450,19.72,59.42,31.68,1
2018-07-01 07:24:44,7228,6,1436,19.78,59.52,32.78,1
2018-07-01 07:24:50,7229,4,1450,20.59,56.21,36.7,1
2018-07-01 07:24:56,7230,3,1449,20.42,57.91,31.74,1
2018-07-01 07:25:02,7231,1,1446,19.74,60.53,29.33,1
2018-07-01 07:25:14,7232,2,1451,19.73,60.14,35.67,1
2018-07-01 07:25:14,7233,6,1437,19.78,59.62,34.32,1
2018-07-01 07:25:20,7234,4,1451,20.58,56.88,37.87,1
2018-07-01 07:25:26,7235,3,1450,20.41,58.52,33.43,1
2018-07-01 07:25:32,7236,1,1447,19.74,60.8,34.61,1
2018-07-01 07:25:44,7237,2,1452,19.72,59.7,31.43,1
2018-07-01 07:25:47,7238,6,1438,19.78,59.61,32.79,1
2018-07-01 07:25:50,7239,4,1452,20.59,56.62,36.38,1
2018-07-01 07:25:59,7240,3,1451,20.41,58.22,30.97,1
2018-07-01 07:26:02,7241,1,1448,19.74,60.57,31.72,1
2018-07-01 07:26:14,7242,2,1453,19.72,59.53,30.09,1
2018-07-01 07:26:18,7243,6,1439,19.79,59.45,32.62,1
2018-07-01 07:26:20,7244,4,1453,20.59,56.2,35.47,1
2018-07-01 07:26:32,7245,1,1449,19.74,60.43,31.86,1
2018-07-01 07:26:32,7246,3,1452,20.41,58.13,31.67,1
2018-07-01 07:26:44,7247,2,1454,19.73,59.68,34.54,1
2018-07-01 07:26:50,7248,4,1454,20.59,56.53,37.55,1
2018-07-01 07:26:51,7249,6,1440,19.78,59.53,32.25,1
2018-07-01 07:27:02,7250,1,1450,19.74,60.68,32.39,1
2018-07-01 07:27:02,7251,3,1453,20.42,58.41,32.47,1
2018-07-01 07:27:14,7252,2,1455,19.74,59.81,34.01,1
2018-07-01 07:27:20,7253,4,1455,20.59,56.72,37.35,1
2018-07-01 07:27:21,7254,6,1441,19.79,59.48,32.37,1
2018-07-01 07:27:32,7255,1,1451,19.74,60.5,31.75,1
2018-07-01 07:27:35,7256,3,1454,20.42,58.04,29.53,1
2018-07-01 07:27:44,7257,2,1456,19.75,59.53,31.16,1
2018-07-01 07:27:50,7258,4,1456,20.59,55.98,31.81,1
2018-07-01 07:27:54,7259,6,1442,19.78,59.41,33.39,1
2018-07-01 07:28:02,7260,1,1452,19.73,60.23,29.71,1
2018-07-01 07:28:05,7261,3,1455,20.42,58.0,28.91,1
2018-07-01 07:28:14,7262,2,1457,19.74,60.0,32.5,1
2018-07-01 07:28:23,7263,4,1457,20.58,56.49,35.4,1
2018-07-01 07:28:24,7264,6,1443,19.78,59.35,30.54,1
2018-07-01 07:28:32,7265,1,1453,19.75,61.02,33.98,1
2018-07-01 07:28:38,7266,3,1456,20.41,58.2,31.66,1
2018-07-01 07:28:44,7267,2,1458,19.74,59.64,31.65,1
2018-07-01 07:28:53,7268,4,1458,20.58,56.44,34.2,1
2018-07-01 07:28:57,7269,6,1444,19.79,59.58,30.66,1
2018-07-01 07:29:02,7270,1,1454,19.74,60.4,29.99,1
2018-07-01 07:29:08,7271,3,1457,20.43,57.89,28.61,1
2018-07-01 07:29:14,7272,2,1459,19.73,59.57,29.37,1
2018-07-01 07:29:26,7273,4,1459,20.58,56.43,37.05,1
2018-07-01 07:29:27,7274,6,1445,19.78,59.57,33.17,1
2018-07-01 07:29:32,7275,1,1455,19.75,60.57,28.93,1
